Last: mdl.locTime.Y,Last: mdl.locTime.DOY,Last: mdl.locTime.H,Sum:  mdl.climate.microclim.Rain,Mean: mdl.climate.microclim.u,Mean: mdl.climate.microclim.TaC,Mean: mdl.climate.microclim.d,Mean: mdl.climate.microclim.SWDir,Mean: mdl.climate.microclim.SWDif,Mean: mdl.climate.microclim.LWDw,Last: mdl.forest.treeStand.canopy.LAI,Last: mdl.forest.treeStand.canopy.WAI,Last: mdl.forest.underStorey.canopy.LAI,Last: mdl.forest.underStorey.canopy.WAI,Last: mdl.forest.treeStand.canopy.sunLayer.LAI,Last: mdl.forest.treeStand.canopy.shadeLayer.LAI,Min: mdl.forest.treeStand.canopy.WaterPotential,Min: mdl.forest.soil.waterCycle.RootLayerWaterPotential,Last: mdl.forest.soil.waterCycle.Stock_RootLayer,Last: mdl.forest.soil.waterCycle.w_A,Last: mdl.forest.soil.waterCycle.w_RootLayer,Mean: mdl.forest.LE,Mean: mdl.forest.Rnet,Mean: mdl.forest.H,Sum: mdl.forest.GPP,Sum: mdl.forest.NEE,Sum: mdl.forest.RAuto,Sum: mdl.forest.soil.carbonCycle.Rh,Sum: mdl.forest.treeStand.canopy.Assimilation,Sum: mdl.forest.treeStand.canopy.Respiration,Sum: mdl.forest.treeStand.canopy.Transpiration,Sum: mdl.forest.treeStand.canopy.Evaporation,Sum: mdl.forest.underStorey.canopy.ETR,Sum: mdl.forest.underStorey.canopy.Assimilation,Sum: mdl.forest.underStorey.canopy.Respiration,Sum: mdl.forest.underStorey.canopy.Transpiration,Sum: mdl.forest.underStorey.canopy.Evaporation,Sum: mdl.forest.soil.surface.ETR,Sum: mdl.forest.soil.surface.ETR_DrySurface,Sum: mdl.forest.soil.surface.ETR_WetSurface,Last: mdl.forest.treeStand.Age    ,Last: mdl.forest.treeStand.density,Last: mdl.forest.treeStand.IStress   ,Last: mdl.forest.treeStand.DBHmean ,Last: mdl.forest.treeStand.HEIGHTmean,Last: mdl.forest.treeStand.BasalArea,Last: mdl.forest.treeStand.PROD_VOL,Last: mdl.forest.treeStand.WDeadTrees,Last: mdl.forest.treeStand.LeafFall,Last: mdl.forest.treeStand.Wr,Last: mdl.forest.treeStand.WStem,Last: mdl.forest.treeStand.WBranch,Last: mdl.forest.treeStand.WFoliage,Last: mdl.forest.treeStand.WTapRoot,Last: mdl.forest.treeStand.WCoarseRoot,Last: mdl.forest.treeStand.WSmallRoot,Last: mdl.forest.treeStand.WFineRoot,Last: mdl.manager.harvest_WStem,Last: mdl.manager.harvest_WBranch,Last: mdl.forest.underStorey.foliage.W,Last: mdl.forest.underStorey.perennial.W,Last: mdl.forest.underStorey.roots.W,Last: mdl.forest.soil.carbonCycle.HUM,Last: mdl.forest.soil.carbonCycle.BIO,Last: mdl.forest.soil.carbonCycle.DPM,Last: mdl.forest.soil.carbonCycle.RPM,Last: mdl.forest.soil.waterCycle.SOC
2001,365,23,0,4.27446,-7.47818,18.6679,14.9221,23.5088,187.095,0,0.130737,0.0274899,0,0,0,-0,-0,125.713,249.039,251.426,-11.3464,-49.6077,-38.55,0.0171,1.41512,0.743471,0.688747,0,0,0,0,0.00543053,0.0171,0.00416883,0.00154939,0.00388114,-0.394289,0.00269134,-0.39698,79,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.00183266,0.1899,0.00720744,5485.98,253.383,124.849,2354.89,1.0621
2002,1,23,6.8,8.49983,-1.17154,33.7886,0,10.3973,219.008,0,0.130737,0.024741,0,0,0,-0,-0,125.72,249.058,251.44,-18.7932,-67.9711,-52.3505,0.00551859,1.44329,0.827715,0.621091,0,0,0,0,-0.000547116,0.00551859,0.00442908,0,-0.000547116,-0.647752,0,-0.647752,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.0016494,0.18971,0.00711734,5486.01,253.382,124.853,2355.4,1.06217
2002,2,23,0,5.41215,-3.95072,101.627,13.9165,21.6868,199.473,0,0.130737,0.0222669,0,0,0,-0,-0,125.719,248.995,251.439,-0.240422,-55.0217,-53.7234,0.017164,1.42583,0.773138,0.66986,0,0,0,0,0.0100359,0.017164,0.00403984,0.0036334,0.00640254,-0.0170195,0.0328121,-0.0498316,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.00148446,0.189521,0.00702838,5486.05,253.382,124.858,2355.91,1.06224
2002,3,23,0,4.01125,-5.7186,59.215,14.2261,22.0339,192.635,0,0.130737,0.0200402,0,0,0,-0,-0,125.722,249.049,251.444,-7.74931,-50.2992,-43.0598,0.0117929,1.37871,0.730806,0.659701,0,0,0,0,0.00738292,0.0117929,0.00320001,0.00551293,0.00186999,-0.27332,0.00687158,-0.280192,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.00133601,0.189331,0.00694052,5486.08,253.381,124.889,2356.42,1.06232
2002,4,23,0,3.2845,-4.4264,81.3026,15.3082,23.554,197.699,0,0.130737,0.0180362,0,0,0,-0,-0,125.723,249.044,251.446,-6.8191,-45.3965,-39.8413,0.011579,1.36211,0.751482,0.622211,0,0,0,0,0.00941717,0.011579,0.00320643,0.00838999,0.00102719,-0.243802,0.0107311,-0.254534,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.00120241,0.189142,0.00685377,5486.12,253.38,124.922,2356.93,1.0624
2002,5,23,0,4.43527,-2.04766,79.3417,12.717,19.6755,211.119,0,0.130737,0.0162325,0,0,0,-0,-0,125.724,249.05,251.449,-8.42056,-50.1303,-43.9695,0.0118936,1.40865,0.804084,0.616462,0,0,0,0,0.00784582,0.0118936,0.0032074,0.00755693,0.000288885,-0.297755,0.00908308,-0.306838,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.00108217,0.188953,0.00676809,5486.15,253.379,124.921,2357.43,1.06247
2002,6,23,2,5.65017,1.22044,10.6254,0,8.97427,233.487,0,0.130737,0.0162325,0,0,0,-0,-0,125.726,249.071,251.453,-26.5392,-64.547,-40.4002,0.00309416,1.54285,0.891248,0.654694,0,0,0,0,-0.00254961,0.00309416,0.00309416,0,-0.00254961,-0.915327,0,-0.915327,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.00108217,0.188764,0.00676809,5486.19,253.378,124.786,2357.87,1.06251
2002,7,23,0.6,3.03077,-1.11227,6.85436,0,11.7319,220.65,0,0.130737,0.0146093,0,0,0,-0,-0,125.727,249.072,251.454,-22.0902,-60.7147,-36.945,0.00259728,1.58009,0.840468,0.742225,0,0,0,0,-0.00236004,0.00259728,0.00259728,0,-0.00236004,-0.75997,0,-0.75997,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000973952,0.188575,0.00668349,5486.23,253.377,124.686,2358.34,1.06257
2002,8,23,0,4.61883,1.95077,65.2447,0,2.75898,234.89,0,0.130737,0.0146093,0,0,0,-0,-0,125.728,249.074,251.456,-21.4105,-67.1029,-46.8714,0.00293399,1.6956,0.925172,0.773364,0,0,0,0,0.000990217,0.00293399,0.00293399,4.56091E-05,0.000944608,-0.742,0,-0.742,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000973952,0.188386,0.00668349,5486.28,253.376,124.46,2358.75,1.0626
2002,9,23,0,3.76104,0.246497,40.1208,0,5.22225,226.349,0,0.130737,0.0131484,0,0,0,-0,-0,125.729,249.075,251.457,-22.1518,-66.7805,-43.0967,0.00258591,1.74131,0.887439,0.856462,0,0,0,0,-0.000351826,0.00258591,0.00258591,0,-0.000351826,-0.765085,0,-0.765085,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000876557,0.188198,0.00659995,5486.33,253.374,124.26,2359.18,1.06264
2002,10,23,0,3.63433,0.227336,38.5795,0,3.57013,226.321,0,0.130737,0.0118335,0,0,0,-0,-0,125.729,249.076,251.458,-22.676,-66.4835,-43.0982,0.00232362,1.77787,0.890487,0.889708,0,0,0,0,-0.000452304,0.00232362,0.00232362,0,-0.000452304,-0.783092,0,-0.783092,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000788901,0.18801,0.00651745,5486.38,253.373,124.036,2359.61,1.06267
2002,11,23,0,3.68487,-1.66726,19.3899,0,4.1841,216.849,0,0.130737,0.0106502,0,0,0,-0,-0,125.73,249.077,251.46,-23.0139,-67.7946,-43.636,0.00181069,1.75734,0.845284,0.913869,0,0,0,0,-0.00140991,0.00181069,0.00181069,0,-0.00140991,-0.792385,0,-0.792385,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000710011,0.187822,0.00643598,5486.43,253.371,123.827,2360.04,1.06271
2002,12,23,0.2,2.81265,-0.894843,9.96793,0,8.37979,221.606,0,0.130737,0.00958515,0,0,0,-0,-0,125.73,249.078,251.461,-22.4907,-59.9506,-37.4334,0.00172713,1.75414,0.861999,0.893872,0,0,0,0,-0.00218743,0.00172713,0.00172713,0,-0.00218743,-0.77412,0,-0.77412,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.00063901,0.187634,0.00635553,5486.47,253.369,123.616,2360.47,1.06274
2002,13,23,0,4.79735,-0.62866,10.6038,0,6.52917,223.049,0,0.130737,0.00862664,0,0,0,-0,-0,125.731,249.08,251.462,-25.2798,-67.0876,-42.8257,0.00158687,1.7614,0.868829,0.894154,0,0,0,0,-0.00219097,0.00158687,0.00158687,0,-0.00219097,-0.870606,0,-0.870606,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000575109,0.187446,0.00627609,5486.52,253.368,123.398,2360.89,1.06277
2002,14,23,0,4.81269,-1.14663,10.6949,0,9.06242,220.182,0,0.130737,0.00776397,0,0,0,-0,-0,125.732,249.081,251.463,-24.3555,-66.6312,-42.7052,0.00137235,1.75433,0.856433,0.899272,0,0,0,0,-0.00209872,0.00137235,0.00137235,0,-0.00209872,-0.838369,0,-0.838369,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000517598,0.187259,0.00619764,5486.57,253.366,123.184,2361.31,1.06281
2002,15,23,0.6,5.78256,-1.61193,9.2901,0,7.68194,217.738,0,0.130737,0.00698758,0,0,0,-0,-0,125.732,249.082,251.464,-25.1034,-69.7625,-45.1219,0.00119291,1.73511,0.844476,0.891827,0,0,0,0,-0.00213115,0.00119291,0.00119291,0,-0.00213115,-0.863759,0,-0.863759,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000465838,0.187072,0.00612017,5486.62,253.364,122.981,2361.74,1.06285
2002,16,23,2.8,4.21729,-0.958347,10.5836,0,6.14925,221.274,0,0.130737,0.00628882,0,0,0,-0,-0,125.733,249.083,251.465,-24.872,-67.1672,-42.1691,0.00113069,1.73523,0.859323,0.87704,0,0,0,0,-0.00216297,0.00113069,0.00113069,0,-0.00216297,-0.856306,0,-0.856306,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000419255,0.186885,0.00604366,5486.66,253.361,122.775,2362.17,1.06288
2002,17,23,1.2,5.98535,1.30413,11.3268,0,3.58335,233.878,0,0.130737,0.00628882,0,0,0,-0,-0,125.733,249.084,251.467,-28.3944,-69.4053,-42.744,0.00120331,1.79855,0.918915,0.880835,0,0,0,0,-0.00253737,0.00120331,0.00120331,0,-0.00253737,-0.979601,0,-0.979601,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000419255,0.186698,0.00604366,5486.71,253.359,122.493,2362.55,1.0629
2002,18,23,2.6,5.90221,2.11968,33.5436,0,12.7208,237.538,0,0.130737,0.00628882,0,0,0,-0,-0,125.734,249.085,251.467,-23.1098,-63.6911,-41.8716,0.00154317,1.87728,0.948087,0.930739,0,0,0,0,-0.00114637,0.00154317,0.00128248,0,-0.00114637,-0.798735,0,-0.798735,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000419255,0.186511,0.00604366,5486.77,253.356,122.166,2362.92,1.06291
2002,19,23,2,6.31437,1.38381,28.905,0,3.40971,233.516,0,0.130737,0.00628882,0,0,0,-0,-0,125.734,249.085,251.468,-25.7292,-71.9999,-46.0387,0.00134592,1.91982,0.933432,0.987736,0,0,0,0,-0.0013743,0.00134592,0.00121457,0,-0.0013743,-0.888632,0,-0.888632,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000419255,0.186325,0.00604366,5486.82,253.353,121.815,2363.29,1.06292
2002,20,23,7,7.55202,4.03604,39.5487,0,14.768,248.701,0,0.130737,0.00628882,0,0,0,-0,-0,125.734,249.086,251.468,-22.5403,-61.2671,-41.6706,0.00284663,2.03339,1.01658,1.01966,0,0,0,0,-0.00109603,0.00284663,0.00147876,0,-0.00109603,-0.780452,0,-0.780452,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000419255,0.186138,0.00604366,5486.88,253.35,121.396,2363.63,1.06292
2002,21,23,1,7.7781,5.74564,77.7674,0,9.48258,257.597,0,0.130737,0.00628882,0,0,0,-0,-0,125.734,249.086,251.468,-18.3604,-64.5051,-47.7431,0.00240778,2.18733,1.08322,1.10651,0,0,0,0,0.000946313,0.00240778,0.00166787,2.28291E-05,0.000923484,-0.638625,0,-0.638625,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000419255,0.185952,0.00604366,5486.94,253.346,120.889,2363.94,1.0629
2002,22,23,1.2,8.12785,5.02079,73.6303,0.416601,21.1952,253.228,0,0.130737,0.00628882,0,0,0,-0,-0,125.734,249.086,251.467,-14.218,-57.6899,-45.434,0.00268497,2.2835,1.06946,1.21673,0,0,0,0,0.00105647,0.00268497,0.00158938,4.03262E-05,0.00101614,-0.494369,0.00226977,-0.496639,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000419255,0.185766,0.00604366,5487.01,253.341,120.326,2364.24,1.06288
2002,23,23,3,8.35752,4.43817,82.369,0,12.7625,249.183,0,0.130737,0.00628882,0,0,0,-0,-0,125.733,249.086,251.467,-14.2197,-65.0127,-51.7641,0.00262018,2.34154,1.05696,1.2872,0,0,0,0,0.00161274,0.00262018,0.00151776,0.00021126,0.00140148,-0.494769,0.000284278,-0.495053,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000419255,0.18558,0.00604366,5487.08,253.336,119.733,2364.52,1.06284
2002,24,23,10.2,7.3734,1.37144,37.976,0,9.56181,233.151,0,0.130737,0.00565994,0,0,0,-0,-0,125.733,249.086,251.466,-22.1303,-70.2608,-47.3099,0.00200497,2.29231,0.969782,1.32453,0,0,0,0,-0.000751836,0.00200497,0.00122401,0,-0.000751836,-0.764612,0,-0.764612,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000377329,0.185395,0.00596812,5487.15,253.33,119.214,2364.84,1.06283
2002,25,23,0,7.63221,0.222556,128.765,13.6743,27.1778,220.933,0,0.130737,0.00509394,0,0,0,-0,-0,125.732,249.086,251.465,5.71459,-49.4065,-57.5542,0.00103311,2.20525,0.931062,1.27522,0,0,0,0,0.00714202,0.00103311,0.00103311,0.00198399,0.00515803,0.190571,0.0844714,0.1061,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000339596,0.185209,0.00589352,5487.21,253.324,118.749,2365.17,1.06282
2002,26,23,27.4,9.01706,1.22398,33.8502,0,11.8777,232.563,0,0.130737,0.00458455,0,0,0,-0,-0,125.732,249.086,251.465,-21.2444,-67.9686,-48.426,0.0012434,2.16353,0.955662,1.20911,0,0,0,0,-0.000899161,0.0012434,0.000985392,1.7941E-21,-0.000899161,-0.733724,0,-0.733724,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.185024,0.00581985,5487.27,253.318,118.304,2365.51,1.06281
2002,27,23,0.2,5.9741,2.3474,66.9647,0,10.1472,237.323,0,0.130737,0.00458455,0,0,0,-0,-0,125.732,249.086,251.464,-18.8212,-65.7296,-47.8458,0.00163437,2.16639,0.98406,1.18397,0,0,0,0,0.00103986,0.00163437,0.000954698,3.73006E-05,0.00100256,-0.652476,0,-0.652476,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.184839,0.00581985,5487.34,253.312,117.825,2365.82,1.0628
2002,28,23,11.5,9.93596,3.0648,91.3074,0,11.7125,240.488,0,0.130737,0.00458455,0,0,0,-0,-0,125.732,249.086,251.464,-7.53216,-67.3578,-61.6414,0.00190517,2.19653,1.00753,1.1909,0,0,0,0,0.00254547,0.00190517,0.00100906,0.000202471,0.002343,-0.2629,0.00424929,-0.26715,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.184654,0.00581985,5487.4,253.306,117.329,2366.13,1.06278
2002,29,23,0,9.03683,5.03717,178.273,1.05649,25.949,248.383,0,0.130737,0.00458455,0,0,0,-0,-0,125.732,249.086,251.463,9.85917,-54.3551,-67.6326,0.00206554,2.28517,1.07215,1.21509,0,0,0,0,0.00797961,0.00206554,0.00115733,0.00338839,0.00459122,0.334789,0.126901,0.207888,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.18447,0.00581985,5487.46,253.298,116.782,2366.42,1.06276
2002,30,23,3.4,7.12619,4.58354,89.5376,1.47742,27.1565,249.835,0,0.130737,0.00458455,0,0,0,-0,-0,125.731,249.086,251.463,-10.1794,-52.0587,-44.6502,0.0023739,2.34261,1.06413,1.28085,0,0,0,0,0.00274618,0.0023739,0.00113628,0.00158078,0.00116539,-0.355464,0.0182906,-0.373755,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.184285,0.00581985,5487.53,253.29,116.204,2366.7,1.06272
2002,31,23,11.4,6.51283,5.22249,61.7667,1.22432,24.8687,255.045,0,0.130737,0.00458455,0,0,0,-0,-0,125.731,249.086,251.462,-16.8426,-51.8586,-38.1775,0.00210089,2.40951,1.08966,1.32195,0,0,0,0,0.000592575,0.00210089,0.0011853,1.7766E-05,0.000574809,-0.585061,0.00020651,-0.585267,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.184101,0.00581985,5487.6,253.281,115.59,2366.96,1.06269
2002,32,23,4.4,8.3071,5.07859,84.8436,9.21976,31.2504,253.173,0,0.130737,0.00458455,0,0,0,-0,-0,125.73,249.086,251.461,-5.73315,-43.7807,-41.6324,0.0021827,2.45787,1.09051,1.36955,0,0,0,0,0.00321315,0.0021827,0.00119784,0.000358811,0.00285433,-0.201526,0.0382017,-0.239728,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.183917,0.00581985,5487.67,253.271,114.952,2367.21,1.06265
2002,33,23,0.2,8.99569,8.97314,271.752,26.2634,30.9227,270.866,0,0.130737,0.00458455,0,0,0,-0,-0,125.729,249.086,251.458,27.7141,-28.0457,-60.2718,0.00239514,2.64712,1.24234,1.40718,0,0,0,0,0.0172304,0.00239514,0.00163036,0.0108569,0.00637349,0.949175,0.541881,0.407293,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.183733,0.00581985,5487.75,253.26,114.212,2367.43,1.06259
2002,34,23,0,5.86035,6.73595,244.829,28.891,31.7146,256.467,0,0.130737,0.00458455,0,0,0,-0,-0,125.728,249.086,251.456,14.4369,-29.1584,-45.1566,0.00237685,2.70035,1.16626,1.53646,0,0,0,0,0.017541,0.00237685,0.00144685,0.0163442,0.0011968,0.485177,0.384573,0.100604,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.183549,0.00581985,5487.83,253.248,113.442,2367.64,1.06252
2002,35,23,1.6,7.94583,5.89476,184.781,0,21.0014,253.763,0,0.130737,0.00458455,0,0,0,-0,-0,125.727,249.086,251.455,3.54457,-57.6727,-63.2455,0.00207255,2.71513,1.14039,1.57682,0,0,0,0,0.00831758,0.00207255,0.0012369,0.00724453,0.00107305,0.115405,0.154951,-0.0395455,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.183366,0.00581985,5487.91,253.235,112.67,2367.84,1.06246
2002,36,23,4.8,6.97,5.64344,42.4351,0,5.85552,258.529,0,0.130737,0.00458455,0,0,0,-0,-0,125.727,249.086,251.453,-26.2977,-66.7435,-41.2156,0.00158423,2.71448,1.13226,1.5838,0,0,0,0,-0.00141283,0.00158423,0.00121074,0,-0.00141283,-0.911899,0,-0.911899,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.183182,0.00581985,5487.99,253.221,111.902,2368.04,1.06239
2002,37,23,1.4,5.66467,5.67704,64.1601,0,21.2896,257.754,0,0.130737,0.00458455,0,0,0,-0,-0,125.726,249.086,251.451,-19.2499,-54.3178,-37.2851,0.00204609,2.71175,1.13296,1.58083,0,0,0,0,0.000318584,0.00204609,0.0012158,1.73896E-06,0.000316845,-0.668821,9.45346E-07,-0.668822,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.182999,0.00581985,5488.06,253.206,111.141,2368.24,1.06233
2002,38,23,1.2,6.57437,4.41126,94.8026,0.0370909,25.4892,248.428,0,0.130737,0.00458455,0,0,0,-0,-0,125.725,249.086,251.449,-11.2065,-54.3124,-45.3347,0.00211352,2.66385,1.08978,1.57618,0,0,0,0,0.00256873,0.00211352,0.00110661,0.000311594,0.00225714,-0.391131,0.00563174,-0.396762,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.182816,0.00581985,5488.14,253.191,110.412,2368.45,1.06227
2002,39,23,1,7.47379,3.85907,84.7323,6.33255,35.2077,245.616,0,0.130737,0.00458455,0,0,0,-0,-0,125.724,249.086,251.447,-5.88535,-43.8778,-41.6814,0.00234012,2.60422,1.07016,1.53641,0,0,0,0,0.00292284,0.00234012,0.00108764,0.000338125,0.00258471,-0.206193,0.0360306,-0.242224,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.182633,0.00581985,5488.21,253.176,109.723,2368.67,1.06221
2002,40,23,6,9.17937,5.83586,103.672,0,19.5527,257.152,0,0.130737,0.00458455,0,0,0,-0,-0,125.723,249.086,251.445,-7.41214,-57.7918,-53.5102,0.00207367,2.62392,1.13334,1.49266,0,0,0,0,0.00271809,0.00207367,0.00122968,0.000673853,0.00204423,-0.25957,0.0107788,-0.270348,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.182451,0.00581985,5488.28,253.16,109.023,2368.88,1.06216
2002,41,23,0,6.53323,4.68268,104.072,7.44323,36.9547,249.692,0,0.130737,0.00458455,0,0,0,-0,-0,125.722,249.086,251.444,-4.59923,-40.6945,-39.6524,0.00219604,2.59998,1.09396,1.50821,0,0,0,0,0.00418026,0.00219604,0.00114949,0.000949725,0.00323053,-0.163369,0.0480155,-0.211385,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.182268,0.00581985,5488.35,253.143,108.341,2369.1,1.06211
2002,42,23,6.8,8.25223,5.09337,62.9253,0,7.08952,254.267,0,0.130737,0.00458455,0,0,0,-0,-0,125.721,249.086,251.442,-20.642,-67.6701,-47.9574,0.00178809,2.59511,1.10811,1.48878,0,0,0,0,0.000128479,0.00178809,0.00116645,2.53403E-05,0.000103139,-0.71647,6.17258E-19,-0.71647,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.182086,0.00581985,5488.42,253.126,107.666,2369.31,1.06205
2002,43,23,0.4,8.85987,4.88382,127.877,0,19.4792,249.914,0,0.130737,0.00458455,0,0,0,-0,-0,125.72,249.086,251.44,-2.04514,-60.1558,-59.9579,0.00231689,2.58142,1.10035,1.48338,0,0,0,0,0.00463727,0.00231689,0.0011462,0.000875403,0.00376186,-0.0750076,0.0252052,-0.100213,80,328,0.19223,27.1731,31.9114,22.3432,14.3017,0,0,5.83838,24.2108,3.20005,0.177488,1.00862,3.07432,1.22781,0.527635,0,0,0.000305637,0.181904,0.00581985,5488.49,253.108,107.001,2369.53,1.062
